meter_id,feature_set,model_name,variant_name,selected_threshold,run_id,val_point_precision,val_point_recall,val_point_f1,val_event_precision,val_event_recall,val_event_f1,val_false_alerts_per_week,test_point_precision,test_point_recall,test_point_f1,test_event_precision,test_event_recall,test_event_f1,test_false_alerts_per_week,hybrid_params_json,event_params_json
m2,baseline_logic,hybrid_guarded,default,0.9,7c48db767cfd498197f8424b8942a3b8,0.22093023255813954,0.3877551020408163,0.2814814814814815,0.3157894736842105,0.5,0.3870967741935484,1.2638888888888888,0.03636363636363636,0.1276595744680851,0.05660377358490566,0.16666666666666666,0.4166666666666667,0.23809523809523808,2.3972602739726026,{},{}
m2,baseline_logic,hybrid_guarded,webapp_like,0.9,6e305956f49c473dbd8313bc95aae0fb,0.8571428571428571,0.3673469387755102,0.5142857142857142,0.7142857142857143,0.4166666666666667,0.5263157894736842,0.19444444444444442,0.6666666666666666,0.1276595744680851,0.21428571428571427,0.625,0.4166666666666667,0.5,0.2876712328767123,"{""drop_active_median_floor"": 110.0, ""drop_med_mult"": 0.45, ""drop_neighbor_mult"": 1.15, ""drop_p10_offset"": 25.0, ""drop_score_offset"": 0.3, ""neg_base"": -70.0, ""normal_end"": 20.0, ""normal_start"": 6.5, ""off_extra_margin"": 80.0, ""off_med_offset"": 50.0, ""off_median_cap"": 70.0, ""off_neighbor_mult"": 0.85, ""off_p90_offset"": 35.0, ""pos_base"": 60.0, ""scale_floor"": 40.0, ""score_offset"": 0.35, ""skip_negative_export"": true, ""spike_med_offset"": 40.0, ""stable_end"": 18.5, ""stable_start"": 7.0}","{""low_occupancy_ratio_cutoff"": 0.45, ""merge_gap_steps"": 2, ""webapp_mode"": true}"
m2,baseline_logic,hybrid_guarded,webapp_harder,0.7,1c2e3858df5140e1979bba1af7a30f0a,0.6153846153846154,0.16326530612244897,0.25806451612903225,0.5,0.3333333333333333,0.4,0.38888888888888884,0.5,0.0851063829787234,0.14545454545454545,0.42857142857142855,0.16666666666666666,0.24,0.3835616438356164,"{""drop_active_median_floor"": 125.0, ""drop_med_mult"": 0.42, ""drop_neighbor_mult"": 1.1, ""drop_p10_offset"": 30.0, ""drop_score_offset"": 0.3, ""neg_base"": -80.0, ""normal_end"": 20.0, ""normal_start"": 6.5, ""off_extra_margin"": 100.0, ""off_med_offset"": 60.0, ""off_median_cap"": 65.0, ""off_neighbor_mult"": 0.9, ""off_p90_offset"": 45.0, ""pos_base"": 70.0, ""scale_floor"": 45.0, ""score_offset"": 0.35, ""skip_negative_export"": true, ""spike_med_offset"": 50.0, ""stable_end"": 18.0, ""stable_start"": 8.0}","{""low_occupancy_ratio_cutoff"": 0.5, ""merge_gap_steps"": 2, ""type_rules"": {""After-hours Usage"": {""min_duration_steps"": 3, ""min_severity"": 0.6}, ""Sudden Spike"": {""min_severity"": 0.8}, ""Unexpected Drop"": {""high_severity_override"": 0.85, ""min_duration_steps"": 4, ""min_severity"": 0.5}}, ""webapp_mode"": true}"
m2,baseline_logic,hybrid_guarded,webapp_holiday_guard,0.9,17a4b6ac331148398d4ea6fbaf93c611,0.8571428571428571,0.3673469387755102,0.5142857142857142,0.7142857142857143,0.4166666666666667,0.5263157894736842,0.19444444444444442,0.6666666666666666,0.1276595744680851,0.21428571428571427,0.625,0.4166666666666667,0.5,0.2876712328767123,"{""drop_active_median_floor"": 110.0, ""drop_med_mult"": 0.45, ""drop_neighbor_mult"": 1.15, ""drop_p10_offset"": 25.0, ""drop_score_offset"": 0.3, ""neg_base"": -70.0, ""normal_end"": 20.0, ""normal_start"": 6.5, ""off_extra_margin"": 80.0, ""off_med_offset"": 50.0, ""off_median_cap"": 70.0, ""off_neighbor_mult"": 0.85, ""off_p90_offset"": 35.0, ""pos_base"": 60.0, ""scale_floor"": 40.0, ""score_offset"": 0.35, ""skip_negative_export"": true, ""spike_med_offset"": 40.0, ""stable_end"": 18.5, ""stable_start"": 7.0}","{""long_drop_min_duration_steps"": 24, ""long_drop_occupancy_ratio_cutoff"": 0.65, ""low_occupancy_ratio_cutoff"": 0.45, ""merge_gap_steps"": 2, ""suppress_low_occupancy_long_drop"": true, ""webapp_mode"": true}"
m2,baseline_logic,hybrid_guarded,webapp_ops_guard,0.9,a564975f60d9405b805a151394b04d47,0.8571428571428571,0.3673469387755102,0.5142857142857142,0.7142857142857143,0.4166666666666667,0.5263157894736842,0.19444444444444442,0.6666666666666666,0.1276595744680851,0.21428571428571427,0.625,0.4166666666666667,0.5,0.2876712328767123,"{""drop_active_median_floor"": 110.0, ""drop_med_mult"": 0.45, ""drop_neighbor_mult"": 1.15, ""drop_p10_offset"": 25.0, ""drop_score_offset"": 0.3, ""neg_base"": -70.0, ""normal_end"": 20.0, ""normal_start"": 6.5, ""off_extra_margin"": 80.0, ""off_med_offset"": 50.0, ""off_median_cap"": 70.0, ""off_neighbor_mult"": 0.85, ""off_p90_offset"": 35.0, ""pos_base"": 60.0, ""scale_floor"": 40.0, ""score_offset"": 0.35, ""skip_negative_export"": true, ""spike_med_offset"": 40.0, ""stable_end"": 18.5, ""stable_start"": 7.0}","{""long_drop_min_duration_steps"": 24, ""long_drop_occupancy_ratio_cutoff"": 0.65, ""low_occupancy_ratio_cutoff"": 0.45, ""merge_gap_steps"": 2, ""single_point_drop_hour_max"": 5.5, ""single_point_drop_max_duration_steps"": 1, ""single_point_drop_power_max_kw"": 5.0, ""suppress_low_occupancy_long_drop"": true, ""suppress_single_point_early_drop"": true, ""webapp_mode"": true}"
